index,price,type,sqfeet,beds,baths,lat,long
3034,1015,apartment,888,2,2.0,30.0321,-95.4379
3035,1501,townhouse,1300,3,2.0,29.2971,-94.8002
3036,649,apartment,671,1,1.0,30.7028,-95.542
3037,1480,townhouse,1050,1,1.5,32.0065,-102.125
3038,650,apartment,1115,3,2.0,31.0921,-97.7896
3039,1000,apartment,782,1,1.0,33.0154,-96.8458
3040,1022,apartment,542,1,1.0,30.2315,-97.7223
3041,699,apartment,880,2,2.0,30.6057,-96.3108
3042,1024,apartment,1040,2,2.0,32.8958,-96.9744
3043,1110,apartment,680,1,1.0,29.8634,-98.0037
3044,599,apartment,977,2,2.0,30.5932,-96.3271
3045,850,apartment,550,1,1.0,29.5906,-98.4501
3046,730,apartment,750,1,1.0,30.1175,-94.1903
3047,1518,apartment,684,1,1.0,32.0199,-102.148
3048,730,apartment,648,1,1.0,29.5097,-95.0339
3049,1650,townhouse,1400,2,2.5,29.7696,-95.5201
3050,1740,apartment,1309,3,2.0,33.2559,-96.8853
3051,699,apartment,705,1,1.0,29.548,-98.5071
3052,682,apartment,690,1,1.0,29.5391,-98.5513
3053,826,apartment,811,2,1.0,29.397,-94.9203
3054,925,apartment,740,1,1.0,31.8851,-102.34
3055,874,apartment,987,2,2.0,29.3595,-98.4499
3056,1219,apartment,1052,2,2.0,27.8501,-99.6689
3057,1030,manufactured,1216,3,2.0,32.419000000000004,-95.2106
3058,1299,apartment,940,1,1.0,29.7229,-98.0742
3059,1047,apartment,977,2,1.0,32.2947,-95.2788
3060,775,apartment,577,1,1.0,nan,nan
3061,2183,apartment,1260,2,2.0,32.0363,-102.08
3062,1240,apartment,951,2,2.5,29.8754,-97.9404
3063,730,apartment,750,1,1.0,30.1175,-94.1903
3064,1000,apartment,850,2,1.0,30.2986,-97.7226
3065,2650,townhouse,2196,3,3.5,29.7813,-95.4164
3066,450,house,648,2,1.0,32.4722,-100.009
3067,525,duplex,864,2,1.0,32.431999999999995,-99.7724
3068,795,apartment,950,2,1.0,27.681,-97.3245
3069,906,apartment,950,2,1.0,29.4682,-98.5298
3070,899,apartment,504,1,1.0,30.3188,-97.7028
3071,778,apartment,963,2,2.0,32.419000000000004,-99.7854
3072,800,apartment,700,1,1.0,29.5033,-98.5547
3073,750,apartment,715,1,1.0,27.5159,-99.4641
3074,615,apartment,364,0,1.0,35.1653,-101.884
3075,1499,apartment,1202,3,2.0,nan,nan
3076,409,apartment,1125,4,2.0,34.9829,-101.902
3077,669,apartment,600,1,1.0,30.619,-96.3185
3078,699,apartment,730,1,1.0,33.5463,-101.858
3079,795,townhouse,922,2,1.5,31.8391,-106.546
3080,660,apartment,689,2,1.0,31.8552,-106.435
3081,709,apartment,661,1,1.0,31.0917,-97.3648
3082,875,apartment,695,1,2.0,29.8159,-95.523
3083,710,apartment,925,2,1.0,30.651,-96.3336
3084,615,apartment,522,1,1.0,31.8552,-106.435
3085,790,apartment,760,1,1.0,32.392,-99.7746
3086,1715,apartment,1298,2,2.0,29.8016,-95.4467
3087,649,apartment,756,2,1.0,30.6365,-96.3774
3088,600,house,1035,2,2.0,33.5865,-101.861
3089,399,apartment,800,2,1.0,34.0367,-98.9208
3090,1545,apartment,700,1,1.0,30.2618,-97.778
3091,910,apartment,880,2,1.0,27.699,-97.3628
3092,409,apartment,1125,4,2.0,34.9829,-101.902
3093,540,house,1055,3,2.0,30.6045,-96.3123
3094,875,apartment,1148,3,2.0,31.1006,-97.7459
3095,819,manufactured,753,2,1.0,27.677,-97.365
3096,2399,apartment,1020,2,2.0,30.2638,-97.7166
3097,882,apartment,735,1,1.0,31.0771,-97.724
3098,1050,apartment,1300,2,2.0,33.8633,-98.534
3099,800,apartment,725,2,1.5,33.9519,-98.5145
3100,2274,apartment,1411,2,2.0,nan,nan
3101,799,apartment,912,2,2.0,32.4001,-99.7691
3102,1185,apartment,625,1,1.0,30.2451,-97.783
3103,625,apartment,711,1,1.0,31.535,-97.1899
3104,1157,apartment,851,1,1.0,27.677,-97.365
3105,1011,apartment,863,2,1.0,29.8754,-97.9404
3106,725,apartment,785,2,1.0,31.4341,-97.7567
3107,1225,apartment,1044,2,2.0,31.7346,-95.5332
3108,695,apartment,975,2,2.0,26.4481,-98.2842
3109,2985,apartment,1774,2,2.0,33.1499,-96.8241
3110,645,apartment,525,1,1.0,31.1172,-97.6651
3111,1088,apartment,892,2,2.0,29.8754,-97.9404
3112,800,apartment,900,2,2.0,26.1923,-98.2657
3113,845,apartment,652,1,1.0,27.6758,-97.3475
3114,670,apartment,650,2,1.0,31.7089,-106.329
3115,650,apartment,450,1,1.0,31.1202,-97.8824
3116,1220,apartment,639,1,1.0,32.831,-96.7692
3117,615,apartment,364,0,1.0,35.1653,-101.884
3118,1087,apartment,1035,2,2.0,27.6889,-97.3627
3119,885,apartment,600,1,1.0,32.6889,-97.0594
3120,1156,apartment,927,2,2.0,29.6852,-95.4017
3121,650,apartment,400,1,1.0,31.1202,-97.8824
3122,2256,apartment,894,2,2.0,30.2428,-97.7658
3123,699,apartment,640,1,1.0,30.7035,-95.544
3124,805,apartment,853,2,1.0,32.394,-99.779
3125,2100,loft,2505,4,3.0,29.7404,-95.8304
3126,979,apartment,1100,2,2.0,29.5463,-95.088
3127,955,apartment,975,2,2.0,33.5282,-101.909
3128,810,apartment,855,1,1.0,33.5491,-101.751
3129,625,apartment,711,1,1.0,31.535,-97.1899
3130,899,apartment,635,1,1.0,31.5051,-97.2311
3131,1045,apartment,1040,2,2.0,32.8958,-96.9744
3132,899,apartment,545,1,1.0,29.8754,-97.9404
3133,859,apartment,1044,2,2.0,30.7061,-95.5495
3134,975,apartment,391,0,1.0,30.238000000000003,-97.7835
3135,700,apartment,670,1,1.0,32.431999999999995,-99.7724
3136,649,apartment,640,1,1.0,30.6224,-96.3498
3137,565,house,720,2,1.0,31.1202,-97.9021
3138,615,apartment,364,0,1.0,35.1653,-101.884
3139,1155,apartment,1036,1,1.0,32.8479,-96.974
3140,730,apartment,687,1,1.0,32.394,-99.779
3141,1,apartment,863,2,1.5,31.7564,-106.355
3142,650,apartment,700,1,1.0,26.1923,-98.2657
3143,600,house,950,2,2.0,30.6045,-96.3123
3144,1160,apartment,1040,2,2.0,29.8754,-97.9404
3145,1645,condo,1200,2,2.0,32.0055,-102.127
3146,1180,apartment,1046,2,2.0,29.7055,-98.4191
3147,1410,apartment,803,1,1.0,32.939,-97.233
3148,699,apartment,569,1,1.0,30.6045,-96.3123
3149,1847,apartment,748,1,1.0,32.0199,-102.148
3150,1134,apartment,799,1,1.0,29.6436,-95.798
3151,735,apartment,623,1,1.0,29.579,-97.8804
3152,1095,duplex,1400,3,2.0,32.5547,-94.7767
3153,800,apartment,759,1,1.0,32.3049,-95.2782
3154,1085,apartment,700,1,1.0,30.1204,-97.7433
3155,1360,apartment,802,2,1.0,31.8814,-102.322
3156,1289,house,2580,5,2.5,30.8119,-97.5942
3157,760,apartment,848,2,1.5,30.6189,-96.3154
3158,800,apartment,900,2,2.0,26.1923,-98.2657
3159,615,apartment,600,1,1.0,31.7335,-106.367
3160,2209,apartment,1260,2,2.0,32.0362,-102.081
3161,795,apartment,850,2,2.0,32.392,-99.7746
3162,1303,apartment,947,1,1.5,31.5489,-97.1262
3163,1005,apartment,652,1,1.0,33.2559,-96.8853
3164,849,apartment,1000,2,2.0,30.7203,-95.5546
3165,900,apartment,900,2,2.0,29.5033,-98.5547
3166,975,apartment,912,2,2.0,32.4001,-99.7691
3167,980,apartment,1114,2,2.0,30.0243,-95.4397
3168,1195,apartment,1005,2,2.0,27.5569,-99.4907
3169,625,apartment,850,2,1.0,26.1734,-97.6783
3170,1034,apartment,1040,2,2.0,32.8958,-96.9744
3171,745,apartment,822,2,1.0,31.7966,-106.335
3172,845,apartment,703,1,1.0,27.7103,-97.4092
3173,1385,apartment,696,1,1.0,30.3279,-97.7197
3174,680,apartment,616,1,1.0,28.809,-96.9993
3175,895,apartment,876,2,1.0,33.5282,-101.909
3176,1340,apartment,1328,3,2.5,30.6221,-96.3908
3177,550,apartment,717,1,1.0,26.1734,-97.6783
3178,650,apartment,600,2,1.0,31.7556,-106.396
3179,1695,condo,1200,2,2.0,32.0055,-102.127
3180,1050,apartment,642,1,1.0,30.4224,-97.7967
3181,980,apartment,844,1,1.0,32.8669,-96.6832
3182,875,apartment,641,1,1.0,29.6169,-98.6252
3183,1979,apartment,1155,2,2.0,30.2617,-97.7588
3184,1685,apartment,900,1,1.0,32.7887,-96.7676
3185,749,apartment,603,1,1.0,27.7103,-97.4092
3186,615,apartment,364,0,1.0,35.1653,-101.884
3187,775,apartment,835,2,2.0,31.5171,-97.1198
3188,925,apartment,817,2,1.0,27.6758,-97.3475
3189,999,apartment,700,1,1.0,30.2315,-97.7223
3190,749,apartment,603,1,1.0,27.7103,-97.4092
3191,900,apartment,675,1,1.0,27.7941,-97.403
3192,979,apartment,1100,2,2.0,29.5463,-95.088
3193,819,apartment,753,2,1.0,27.677,-97.365
3194,840,apartment,751,2,1.0,31.7763,-106.493
3195,1080,apartment,900,2,2.0,32.2946,-95.2768
3196,1154,apartment,903,2,1.0,29.5298,-95.0334
3197,1350,house,1220,3,2.0,30.5875,-96.3084
3198,619,apartment,616,1,1.0,30.6057,-96.3108
3199,1129,apartment,701,1,1.0,32.9462,-96.7058
3200,2105,townhouse,1390,3,2.0,32.0065,-102.125
3201,515,apartment,800,2,1.0,26.1981,-98.1656
3202,670,apartment,650,2,1.0,31.7089,-106.329
3203,699,apartment,960,2,1.5,31.7195,-94.6168
3204,1145,apartment,775,1,1.0,30.43,-97.8326
3205,849,apartment,550,1,1.0,30.6045,-96.3123
3206,835,apartment,712,1,1.0,30.1288,-95.4239
3207,1390,apartment,770,1,1.0,32.9689,-96.8457
3208,950,apartment,521,1,1.0,33.0,-96.8572
3209,1984,apartment,1152,2,2.0,32.0361,-102.08
3210,730,apartment,687,1,1.0,32.394,-99.779
3211,1105,apartment,1040,2,2.0,30.3073,-97.6696
3212,2341,apartment,1056,2,2.0,32.0234,-102.178
3213,1565,apartment,1250,2,2.0,32.6711,-97.4056
3214,950,apartment,916,2,2.0,31.0376,-97.6809
3215,680,apartment,510,1,1.0,32.392,-99.7746
3216,959,townhouse,953,2,1.0,30.7028,-95.542
3217,914,apartment,757,1,1.0,29.5298,-95.0334
3218,995,apartment,1355,3,2.0,32.5547,-94.7767
3219,1310,apartment,1295,3,2.0,29.8754,-97.9404
3220,1100,house,1126,2,1.0,29.4654,-98.3679
3221,999,apartment,975,2,1.0,29.5463,-95.088
3222,1014,apartment,747,1,1.0,30.43,-97.8326
3223,880,apartment,958,2,2.0,31.535,-97.1899
3224,639,apartment,950,2,2.0,27.5304,-97.8825
3225,2170,duplex,1537,2,2.5,32.0124,-102.124
3226,1285,apartment,1295,3,2.0,29.8754,-97.9404
3227,1828,apartment,759,1,1.0,32.0362,-102.081
3228,1045,apartment,913,2,1.0,27.7103,-97.4092
3229,675,apartment,700,2,1.0,31.7089,-106.329
3230,1310,apartment,993,2,2.0,32.8614,-97.0735
3231,1429,apartment,625,1,1.0,32.8132,-96.8142
3232,1424,apartment,987,2,2.0,31.9077,-102.284
3233,800,house,1152,3,2.0,27.677,-97.365
3234,1025,apartment,911,2,1.0,30.3649,-97.6827
3235,895,apartment,688,1,1.0,27.7391,-97.3679
3236,945,apartment,700,1,1.0,31.7346,-95.5332
3237,1111,townhouse,750,1,1.0,33.292,-96.9879
3238,1095,apartment,630,1,1.0,30.2324,-97.7785
3239,1299,apartment,940,2,1.5,29.7229,-98.0742
3240,650,apartment,702,1,1.0,29.9716,-94.0012
3241,799,apartment,300,1,1.0,35.1898,-101.934
3242,1361,manufactured,1568,4,2.0,32.419000000000004,-95.2106
3243,698,apartment,745,2,1.0,31.7966,-106.335
3244,1020,apartment,1005,2,2.0,32.392,-99.7746
3245,985,apartment,835,2,2.0,29.5102,-98.584
3246,950,manufactured,1178,3,2.0,35.2766,-101.82
3247,775,loft,818,1,1.0,27.7202,-97.398
3248,1050,apartment,1300,2,2.0,33.8633,-98.534
3249,1050,house,1100,3,2.0,30.7019,-95.5353
3250,1600,apartment,654,1,1.0,32.0362,-102.081
3251,2650,townhouse,2146,3,3.5,29.7736,-95.4034
3252,699,apartment,1017,2,2.0,33.8643,-98.494
3253,460,apartment,320,0,1.0,30.6327,-96.3662
3254,900,house,1400,3,2.0,26.4481,-98.2842
3255,1670,apartment,759,1,1.0,31.9235,-102.292
3256,975,townhouse,1400,3,2.5,26.1622,-98.2056
3257,658,apartment,587,1,1.0,31.0917,-97.3648
3258,842,apartment,1137,3,2.0,33.8643,-98.494
3259,899,apartment,795,1,1.0,29.5744,-95.1144
3260,1895,apartment,1324,2,2.0,33.1044,-96.7704
3261,1279,apartment,648,1,0.0,29.8709,-93.9643
3262,799,apartment,300,1,1.0,35.2703,-101.943
3263,2440,apartment,1444,3,2.0,nan,nan
3264,1175,apartment,1034,2,2.0,30.14,-94.1604
3265,1174,apartment,687,1,1.0,31.077,-97.3666
3266,1670,apartment,859,1,1.0,31.904,-102.334
3267,659,apartment,600,1,1.0,30.619,-96.3185
3268,1795,house,1900,3,2.0,33.0564,-96.7139
3269,1095,loft,1000,1,1.0,32.4952,-94.7397
3270,1234,apartment,1074,2,2.0,28.8104,-96.9742
3271,998,apartment,685,1,1.0,29.5407,-98.5521
3272,810,apartment,965,2,2.0,31.7761,-106.376
3273,2005,apartment,1173,2,1.0,31.9235,-102.292
3274,670,apartment,650,2,1.0,31.7089,-106.329
3275,1310,manufactured,1568,3,2.0,32.419000000000004,-95.2106
3276,1513,apartment,933,2,2.0,32.0276,-102.148
3277,735,apartment,750,1,1.0,30.1175,-94.1903
3278,1639,apartment,833,1,1.0,32.0199,-102.148
3279,670,apartment,650,2,1.0,31.7089,-106.329
3280,1050,apartment,735,1,1.0,32.9149,-96.6365
3281,1713,apartment,1080,2,2.0,30.4521,-97.7688
3282,1013,apartment,575,1,1.0,30.2063,-97.7956
3283,679,apartment,644,1,1.0,28.8379,-97.0016
3284,797,apartment,680,1,1.0,31.0376,-97.6809
3285,1050,apartment,840,2,1.0,30.1948,-97.7778
3286,700,apartment,650,1,1.0,33.9519,-98.5145
3287,1470,apartment,1045,2,2.0,33.2559,-96.8853
3288,955,apartment,728,1,1.0,30.2219,-97.7431
3289,570,house,905,2,2.0,33.5865,-101.861
3290,1159,apartment,973,2,2.0,31.5171,-97.1198
3291,445,apartment,952,3,2.0,31.5773,-97.1241
3292,874,apartment,987,2,2.0,29.3595,-98.4499
3293,1010,apartment,630,1,1.0,31.889,-102.355
3294,826,apartment,1286,4,2.0,33.6196,-101.81
3295,1175,apartment,1204,3,2.0,32.6991,-96.8424
3296,559,apartment,1025,2,2.0,30.6122,-96.3175
3297,819,apartment,753,2,1.0,27.6855,-97.3646
3298,1595,house,2100,4,3.5,26.1834,-98.1627
3299,1099,apartment,662,1,1.0,32.0276,-102.148
3300,825,apartment,712,1,1.0,30.1288,-95.4239
3301,750,apartment,990,2,1.0,30.0848,-94.1209
3302,1785,apartment,1280,3,2.0,29.8754,-97.9404
3303,1670,apartment,1123,2,2.0,32.7589,-97.328
3304,825,apartment,956,2,2.0,35.1913,-101.918
3305,874,apartment,987,2,2.0,29.3595,-98.4499
3306,475,apartment,525,1,1.0,31.1223,-97.7185
3307,895,apartment,688,1,1.0,27.7391,-97.3679
3308,800,apartment,725,2,1.5,33.9519,-98.5145
3309,650,apartment,800,2,1.0,33.5707,-101.922
3310,799,apartment,1083,2,2.0,33.5434,-101.934
3311,769,apartment,900,2,1.0,30.7061,-95.5495
3312,800,apartment,900,2,2.0,26.1923,-98.2657
3313,925,apartment,817,2,1.0,27.6758,-97.3475
3314,1025,apartment,726,1,1.0,31.8682,-102.394
3315,840,apartment,747,1,1.0,29.5189,-98.6006
3316,1398,apartment,1380,2,2.5,29.7314,-95.4762
3317,1195,apartment,965,2,2.0,26.2545,-98.1862
3318,1442,apartment,933,2,2.0,32.0276,-102.148
3319,1700,townhouse,1390,3,2.0,32.0065,-102.125
3320,925,apartment,820,2,1.0,31.078000000000007,-97.7145
3321,475,apartment,545,0,1.0,26.1734,-97.6783
3322,994,apartment,920,2,1.5,27.7061,-97.3537
3323,1749,apartment,1201,2,2.0,29.6934,-95.4109
3324,857,apartment,708,1,1.0,32.8227,-96.8539
3325,839,apartment,600,1,1.0,29.8754,-97.9404
3326,965,apartment,566,1,1.0,31.889,-102.355
3327,1150,apartment,1063,2,2.0,29.8754,-97.9404
3328,1539,apartment,1273,3,2.0,30.638,-96.294
3329,760,apartment,900,3,1.0,35.1999,-101.85
3330,972,apartment,931,2,1.0,30.0931,-94.1899
3331,903,apartment,812,1,1.0,32.299,-95.2322
3332,950,manufactured,1191,3,2.0,35.2766,-101.82
3333,799,apartment,868,1,1.0,30.6045,-96.3123
3334,615,apartment,364,0,1.0,35.1653,-101.884
3335,995,apartment,890,2,2.0,27.6758,-97.3475
3336,575,cottage/cabin,640,1,1.0,32.1869,-95.9287
3337,869,apartment,691,1,1.0,30.0931,-94.1899
3338,2152,apartment,1384,3,2.0,33.034,-96.9918
3339,349,apartment,275,0,1.0,33.5865,-101.861
3340,2069,apartment,1045,2,2.0,32.0295,-102.091
3341,1269,apartment,716,1,1.0,29.6428,-98.6226
3342,650,apartment,400,1,1.0,31.1202,-97.8824
3343,1,apartment,747,1,1.0,31.9896,-102.063
3344,560,house,810,3,2.0,27.7941,-97.403
3345,615,apartment,522,1,1.0,31.8552,-106.435
3346,855,apartment,960,2,2.0,32.394,-99.779
3347,815,apartment,835,2,1.0,29.8754,-97.9404
3348,700,apartment,1100,2,2.5,26.1995,-97.6658
3349,809,townhouse,1160,3,2.0,30.6045,-96.3123
3350,500,duplex,625,1,1.0,nan,nan
3351,1595,apartment,2085,3,2.5,30.0739,-95.6201
3352,1190,apartment,1500,4,1.5,30.1062,-93.7377
3353,1295,apartment,1014,2,2.0,29.7356,-95.4385
3354,770,apartment,1000,2,2.0,33.8894,-98.5119
3355,1079,apartment,1008,2,2.0,30.0931,-94.1899
3356,615,apartment,364,0,1.0,35.1653,-101.884
3357,1275,apartment,1065,2,2.5,32.8428,-96.5918
3358,1125,apartment,879,2,2.0,29.263,-94.8371
3359,999,apartment,650,1,1.5,29.8754,-97.9404
3360,1149,house,1432,3,2.5,29.5183,-98.7568
3361,1750,apartment,1379,3,2.0,29.4849,-98.7162
3362,2107,apartment,1007,2,2.0,30.2638,-97.7166
3363,699,apartment,803,2,1.0,30.6045,-96.3123
3364,1860,apartment,1076,2,2.0,30.2428,-97.7658
3365,650,apartment,860,2,1.0,35.1653,-101.884
3366,1420,apartment,924,2,2.0,30.2413,-97.7264
3367,1030,apartment,720,1,1.0,29.7093,-98.1135
3368,809,apartment,701,1,1.0,29.5564,-95.144
3369,1140,apartment,1401,3,2.0,33.8712,-98.5127
3370,975,house,1924,4,2.5,29.5901,-98.2797
3371,1050,apartment,550,1,1.0,29.8754,-97.9404
3372,1120,apartment,735,1,1.0,31.5171,-97.1198
3373,1330,apartment,1042,2,2.0,30.638,-96.294
3374,1476,townhouse,1300,3,2.0,29.3001,-94.7998
3375,1069,apartment,874,2,2.0,30.4521,-97.7688
3376,714,apartment,967,2,2.0,26.4661,-98.0695
3377,812,apartment,577,1,1.0,29.2657,-94.8356
3378,850,house,1050,2,2.5,26.2332,-98.1941
3379,615,apartment,522,2,1.0,31.8552,-106.435
3380,1315,apartment,790,1,1.0,33.1044,-96.7704
3381,749,apartment,640,1,1.0,30.6224,-96.3498
3382,869,apartment,691,1,1.0,30.0931,-94.1899
3383,730,apartment,658,1,1.0,35.1913,-101.918
3384,709,apartment,661,1,1.0,31.0917,-97.3648
3385,717,apartment,690,1,1.0,29.5391,-98.5513
3386,615,apartment,364,0,1.0,35.1653,-101.884
3387,699,apartment,749,2,1.0,30.625,-96.354
3388,615,apartment,775,2,2.0,26.1694,-97.9887
3389,1050,apartment,880,2,2.0,29.3116,-94.77
3390,749,apartment,463,1,1.0,29.8754,-97.9404
3391,545,apartment,508,1,1.0,33.5497,-101.919
3392,1065,apartment,878,2,2.0,33.0738,-97.0096
3393,509,apartment,700,2,2.0,34.9829,-101.902
3394,775,apartment,631,1,1.0,29.4415,-98.6807
3395,875,apartment,896,2,2.0,29.8754,-97.9404
3396,2150,apartment,794,1,1.0,31.9896,-102.063
3397,1452,apartment,990,2,2.0,33.0712,-96.6965
3398,615,apartment,364,0,1.0,35.2131,-101.884
3399,1099,apartment,896,2,0.0,29.6734,-98.1153
3400,499,apartment,645,1,1.0,29.8754,-97.9404
3401,680,apartment,510,1,1.0,32.396,-99.765
3402,865,apartment,636,1,1.0,30.3073,-97.6696
3403,850,apartment,924,2,1.0,32.7484,-97.2163
3404,800,apartment,725,2,1.5,33.9519,-98.5145
3405,850,duplex,1100,3,2.0,26.231,-98.1949
3406,790,apartment,854,2,2.0,31.8141,-106.525
3407,950,house,955,2,1.0,28.7478,-97.0781
3408,1024,manufactured,1216,3,2.0,32.3466,-95.334
3409,1219,apartment,1052,2,2.0,27.5668,-99.4993
3410,695,apartment,546,1,1.0,29.6722,-95.4861
3411,495,apartment,500,1,1.0,31.8533,-106.438
3412,985,duplex,1434,3,2.0,31.1028,-97.7918
3413,1030,apartment,924,2,2.0,29.4405,-95.0978
3414,1556,apartment,450,2,1.0,29.4027,-98.6433
3415,615,apartment,364,0,1.0,35.1653,-101.884
3416,1465,apartment,981,2,2.0,27.677,-97.365
3417,675,apartment,650,1,1.0,33.9519,-98.5145
3418,819,apartment,753,2,1.0,27.677,-97.365
3419,670,apartment,811,1,1.5,29.7165,-95.6152
3420,1110,apartment,900,2,2.0,32.2944,-95.2769
3421,900,house,1175,3,2.0,33.5552,-101.842
3422,2500,duplex,1728,3,2.5,29.735,-95.4118
3423,625,apartment,850,2,1.0,26.1734,-97.6783
3424,650,apartment,856,1,1.0,33.5478,-101.924
3425,1694,apartment,1107,2,2.0,31.9076,-102.284
3426,1519,apartment,759,1,1.0,31.9235,-102.292
3427,930,apartment,918,2,1.0,29.2635,-94.8344
3428,1069,apartment,874,2,2.0,30.4521,-97.7688
3429,615,apartment,364,0,1.0,35.1653,-101.884
3430,700,apartment,746,2,1.0,31.8552,-106.435
3431,1234,apartment,1192,2,2.0,32.2898,-95.3277
3432,734,apartment,1017,2,2.0,33.8643,-98.494
3433,389,apartment,1107,4,2.0,30.5922,-96.3276
3434,675,apartment,650,1,1.0,33.9519,-98.5145
3435,1127,apartment,900,2,1.0,30.4521,-97.7688
3436,1250,apartment,1425,4,4.0,31.1107,-97.7794
3437,1600,house,1872,3,2.0,29.8754,-97.9404
3438,730,apartment,750,1,1.0,30.1175,-94.1903
3439,699,apartment,749,1,1.0,33.5497,-101.919
3440,691,apartment,682,1,1.0,27.9222,-97.29
3441,807,apartment,1100,2,2.0,33.5196,-101.862
3442,699,condo,688,1,1.0,33.5434,-101.934
3443,869,apartment,691,1,1.0,30.0931,-94.1899
3444,840,apartment,805,2,2.0,33.8633,-98.534
3445,800,apartment,725,2,1.5,33.9519,-98.5145
3446,1200,manufactured,300,1,1.0,31.8499,-103.101
3447,1315,apartment,1007,2,2.0,30.638,-96.294
3448,899,apartment,800,2,2.0,31.5171,-97.1939
3449,639,apartment,950,2,2.0,27.5304,-97.8825
3450,1229,apartment,1205,3,2.0,29.5551,-98.7442
3451,699,apartment,1017,2,2.0,33.8487,-98.5015
3452,1100,condo,440,1,1.0,27.8239,-97.3878
3453,1265,apartment,797,2,2.0,30.2315,-97.7223
3454,1179,house,2600,5,2.5,29.4153,-95.0517
3455,719,apartment,880,2,2.0,30.6057,-96.3108
3456,805,apartment,853,2,1.0,32.394,-99.779
3457,779,apartment,766,2,1.0,30.619,-96.3185
3458,915,apartment,935,1,1.0,33.5491,-101.751
3459,1219,apartment,1052,2,2.0,27.5668,-99.4991
3460,842,apartment,1137,3,2.0,33.8643,-98.494
3461,1100,house,1384,3,2.0,33.5924,-101.937
3462,985,apartment,1118,2,2.0,34.0775,-98.5571
3463,975,apartment,834,2,1.0,27.7103,-97.4092
3464,886,apartment,735,1,1.0,29.5252,-98.342
3465,717,apartment,690,1,1.0,29.5391,-98.5513
3466,819,apartment,753,2,1.0,27.677,-97.365
3467,725,apartment,616,1,1.0,29.8754,-97.9404
3468,1368,apartment,882,2,1.0,30.1554,-97.7938
3469,765,apartment,734,1,1.0,31.8197,-106.549
3470,695,apartment,975,2,2.0,26.4481,-98.2842
3471,660,apartment,670,1,1.0,33.5924,-101.937
3472,700,apartment,650,1,1.0,33.9519,-98.5145
3473,680,apartment,510,1,1.0,32.392,-99.7746
3474,1298,apartment,882,1,1.0,32.8247,-97.0503
3475,1165,apartment,755,1,1.0,32.0351,-102.134
3476,675,apartment,700,2,1.0,31.7089,-106.329
3477,711,apartment,650,1,1.0,35.2703,-101.943
3478,1000,apartment,675,1,1.0,26.2418,-97.1897
3479,1519,apartment,759,1,1.0,31.9235,-102.292
3480,1800,condo,1750,2,2.5,27.6198,-97.2243
3481,1075,apartment,1060,4,2.0,32.6757,-96.765
3482,1150,apartment,955,2,2.0,30.6582,-96.3351
3483,849,apartment,880,2,1.5,30.6224,-96.3498
3484,615,apartment,522,1,1.0,31.8552,-106.435
3485,2315,apartment,1287,2,2.0,32.8038,-96.7851
3486,1140,apartment,587,1,1.0,29.6495,-98.6137
3487,389,apartment,1107,4,2.0,30.5922,-96.3276
3488,1396,apartment,1039,2,2.0,30.5209,-97.8537
3489,699,apartment,803,2,1.0,30.6045,-96.3123
3490,809,apartment,805,1,1.5,31.5415,-97.1149
3491,509,apartment,700,2,2.0,34.9829,-101.902
3492,795,apartment,1094,2,2.0,33.5478,-101.924
3493,625,apartment,725,1,1.0,30.651,-96.3336
3494,1185,apartment,889,1,1.0,30.2291,-97.8393
3495,2250,apartment,874,1,1.0,nan,nan
3496,765,apartment,736,1,1.5,29.7145,-95.5347
3497,730,apartment,750,1,1.0,30.1175,-94.1903
3498,1200,apartment,1025,1,1.0,32.0205,-102.085
3499,1910,townhouse,1400,3,2.5,30.2971,-97.8181
3500,713,apartment,550,1,1.0,29.5906,-98.4501
3501,1799,apartment,786,1,1.0,32.0295,-102.091
3502,890,apartment,1041,3,2.0,31.8141,-106.525
3503,895,apartment,670,1,1.0,28.8104,-96.9742
3504,750,apartment,725,2,1.5,33.9519,-98.5145
3505,1275,apartment,1331,3,2.0,32.7357,-97.4199
3506,749,apartment,640,1,1.0,30.6224,-96.3498
3507,569,apartment,650,1,1.0,27.5304,-97.8825
3508,806,apartment,679,1,1.0,31.071,-97.3898
3509,1725,apartment,654,1,1.0,32.0361,-102.081
3510,1050,manufactured,1216,3,2.0,32.2768,-95.3031
3511,615,apartment,364,0,1.0,35.1653,-101.884
